id,doi,title,publication_year,type,topic_id,topic_name,abstract_text,cited_by_count,fwci,institutions_count,countries_count
https://openalex.org/W2023041187,https://doi.org/10.1063/1.1830676,Capture and release of photonic images in a quantum well,2004,article,T11414,Quantum optics and atomic interactions,"The capture of an optical image in the plane of a semiconductor quantum well and the subsequent re-emission of this image in the form of a two-dimensional photon flux is demonstrated. Spatially resolved storage of photonic signals in a two-dimensional lateral potential landscape of the quantum well is employed to imprint optical images in the form of trapped photogenerated charges into the solid. The lateral two-dimensional potential modulation leads to very long storage times by a deliberate spatial separation of photogenerated electron–hole pairs. Once the potential modulation is lifted, the initial optical information is restored and the photographed image is released in a flash of light.",27,1.1725,8,2
https://openalex.org/W2245530925,,Accumulation-Only Device Architecture for Si/SiGe Single Quantum Dots,2015,article,T10022,Semiconductor Quantum Structures and Devices,,0,0.0,4,0
https://openalex.org/W2234984205,https://doi.org/10.1007/s13538-015-0363-6,Mechanical Strain in Capped and Uncapped Self-Assembled Ge/Si Quantum Dots,2015,article,T10022,Semiconductor Quantum Structures and Devices,,0,0.0,3,2
https://openalex.org/W2750567388,https://doi.org/10.1088/1367-2630/aaa752,First principles predictions of magneto-optical data for semiconductor point defect identification: the case of divacancy defects in 4H–SiC,2018,article,T10478,Diamond and Carbon-based Materials Research,"Study and design of magneto-optically active single point defects in semiconductors are rapidly growing fields due to their potential in quantum bit (qubit) and single photon emitter applications. Detailed understanding of the properties of candidate defects is essential for these applications, and requires the identification of the defects microscopic configuration and electronic structure. In multicomponent semiconductors point defects often exhibit several non-equivalent configurations of similar but different characteristics. The most relevant example of such point defect is the divacancy in silicon carbide, where some of the non-equivalent configurations implement room temperature qubits. Here, we identify four different configurations of the divacancy in 4H-SiC via the comparison of experimental measurements and results of first-principle calculations. In order to accomplish this challenging task, we carry out an exhaustive numerical accuracy investigation of zero-phonon line and hyperfine coupling parameter calculations. Based on these results, we discuss the possibility of systematic quantum bit search.",68,2.3752,6,0
https://openalex.org/W4233758801,https://doi.org/10.1067/s0363-0188(08)00023-6,Information for Readers,2008,article,T10022,Semiconductor Quantum Structures and Devices,,0,0.0,0,0
https://openalex.org/W2463731994,https://doi.org/10.1088/1674-1056/25/7/077101,"Electronic structure, Dirac points and Fermi arc surface states in three-dimensional Dirac semimetal Na <sub>3</sub> Bi from angle-resolved photoemission spectroscopy",2016,article,T10657,Topological Materials and Phenomena,"The three-dimensional (3D) Dirac semimetals have linearly dispersive 3D Dirac nodes where the conduction band and valence band are connected. They have isolated 3D Dirac nodes in the whole Brillouin zone and can be viewed as a 3D counterpart of graphene. Recent theoretical calculations and experimental results indicate that the 3D Dirac semimetal state can be realized in a simple stoichiometric compound A <sub>3</sub>Bi (A = Na, K, Rb). Here we report comprehensive high-resolution angle-resolved photoemission (ARPES) measurements on the two cleaved surfaces, (001) and (100), of Na<sub>3</sub>Bi. On the (001) surface, by comparison with theoretical calculations, we provide a proper assignment of the observed bands, and in particular, pinpoint the band that is responsible for the formation of the three-dimensional Dirac cones. We observe clear evidence of 3D Dirac cones in the three-dimensional momentum space by directly measuring on the k <sub>x</sub>-k <sub>y</sub> plane and by varying the photon energy to get access to different out-of-plane k <sub>z</sub>s. In addition, we reveal new features around the Brillouin zone corners that may be related with surface reconstruction. On the (100) surface, our ARPES measurements over a large momentum space raise an issue on the selection of the basic Brillouin zone in the (100) plane. We directly observe two isolated 3D Dirac nodes on the (100) surface. We observe the signature of the Fermi-arc surface states connecting the two 3D Dirac nodes that extend to a binding energy of ∼150 meV before merging into the bulk band. Our observations constitute strong evidence on the existence of the Dirac semimetal state in Na<sub>3</sub>Bi that are consistent with previous theoretical and experimental work. In addition, our results provide new information to clarify on the nature of the band that forms the 3D Dirac cones, on the possible formation of surface reconstruction of the (001) surface, and on the issue of basic Brillouin zone selection for the (100) surface.",24,1.9564,29,2
https://openalex.org/W2089266660,https://doi.org/10.1103/physrevlett.110.097002,Quantum Synchronization of Conjugated Variables in a Superconducting Device Leads to the Fundamental Resistance Quantization,2013,article,T10382,Quantum and electron transport phenomena,"We propose a way to achieve quantum synchronization of two canonically conjugated variables. For this, we employ a superconducting device where the synchronization of Josephson and Bloch oscillations results in the quantization of transresistance similar to that in the (fractional) quantum Hall effect. An LC oscillator is a key component to achieve an exponentially small rate of synchronization errors.",42,3.5358,2,1
https://openalex.org/W2773078155,https://doi.org/10.1016/j.matdes.2017.12.010,Graphene quantum dots enhance UV photoresponsivity and surface-related sensing speed of zinc oxide nanorod thin films,2017,article,T11342,Carbon and Quantum Dots Applications,,44,1.733,3,1
https://openalex.org/W2023918593,https://doi.org/10.1117/12.497184,&lt;title&gt;Optical diagnostics of InGaAs quantum well in pseudomorphic modulation-doped Al&lt;formula&gt;&lt;inf&gt;&lt;roman&gt;1-x&lt;/roman&gt;&lt;/inf&gt;&lt;/formula&gt;Ga&lt;formula&gt;&lt;inf&gt;&lt;roman&gt;x&lt;/roman&gt;&lt;/inf&gt;&lt;/formula&gt;As/In&lt;formula&gt;&lt;inf&gt;&lt;roman&gt;y&lt;/roman&gt;&lt;/inf&gt;&lt;/formula&gt;Ga&lt;formula&gt;&lt;inf&gt;&lt;roman&gt;1-y&lt;/roman&gt;&lt;/inf&gt;&lt;/formula&gt;As/GaAs heterostructures of less-than-critical layer thickness&lt;/title&gt;,2003,article,T10022,Semiconductor Quantum Structures and Devices,Pseudomorphic strained-layer Al<sub>x</sub>Ga<sub>1-x</sub>As/In<sub>y</sub>Ga<sub>1-y</sub>As/GaAs heterostructures have been studied by means of photoluminescence (PL) and Raman scattering. It is established the correlation between the PL line shape changes and the Raman spectra modification when the QW width is below the critical layer thickness (CLT) estimated to be of 25 nm for <i>y</i> = 0.1. The PL feature observed for the InGaAs QW width equal to 20 nm as extremely narrow exciton-like peak with the FWHM equal 1.5 meV at low temperature (<i>T</i> = 6K) transforms into broad band of the FWHM equal 16 meV when the QW width reaches the value about of 12 nm. The PL line shape broadening is accompanied by the modifications of Raman spectra. A new line arising at the spectral position <i>v</i> = 160 cm<sup>-1</sup> is assigned to impurity-induced longitudinal acoustic optical mode of In<sub>y</sub>Ga<sub>1-y</sub>As. The changes observed in optical spectra are related to generation of defects in the under-CLT region.,0,0.0,9,3
https://openalex.org/W1924622933,https://doi.org/10.1039/c5nr04839g,Doped quantum dot@silica nanocomposites for white light-emitting diodes,2015,article,T10321,Quantum Dots Synthesis And Properties,"This work reports the use of a near-UV-LED chip in combination with blue, green-yellow and red emitting doped ZnSe QD@silica nanocomposites to construct a novel WLED with reduced scattering and no reabsorption. Blue, green-yellow and red emitting Cu or Mn doped ZnSe QDs with enlarged Stokes shifts and similar absorption peaks (360-410 nm) were synthesized in liquid paraffin in order to solve the reabsorption problem and also obtain balanced white emission spectra. Silica shells were then coated onto the doped QDs, allowing for the refractive index of the nanocomposites to be tailored while simultaneously improving their compatibility with the epoxy resin. The transparent doped ZnSe QD@SiO2/epoxy composite was then used as a light conversion and encapsulant material in combination with the near-UV-LED chip to fabricate the WLED. This fabricated WLED demonstrated high luminous efficiency and good color chromatics stability, suggesting that WLEDs based on highly fluorescent doped ZnSe QD@silica nanocomposites in combination with near-UV-LED chips may prove to be promising candidates for alternative light sources.",56,3.5378,6,1
https://openalex.org/W3177197246,https://doi.org/10.1002/sdtp.14843,64‐3: <i>Invited Paper:</i> High Optical Density Quantum Dot Pixel Color Conversion Films for Displays,2021,article,T10321,Quantum Dots Synthesis And Properties,"Quantum Dot downconverters will enable high‐resolution, bright, and wide color gamut displays for all display formats. We have developed a method to directly photopattern densely packed InP/ZnS Quantum Dots that achieve an optical density of 2 at sub 10 µm thicknesses while preserving high photoluminescence quantum yield.",1,0.0789,5,2
https://openalex.org/W3034819083,https://doi.org/10.1038/s41598-020-66499-4,Analysis of Surface Current by Quantum Tunneling Effect of Thin Film Transistors with Topological Insulators,2020,article,T10083,Graphene research and applications,"Dirac insulator and Weyl conductors have different semiconductor structures. A Dirac insulator is a SiOC insulated thin film, and a Weyl conductor consists of transistors with different semiconductor structures combining channels with SiOC insulated films. The transfer characteristics of transistors were investigated in this study. The difference between Dirac insulators and Weyl conductors is the same as the difference between transistors without channels and transistors with channels. Transistors without channels exhibit bidirectional transmission characteristics due to the spin currents of the Dirac insulators. By contrast, transistors with channels display unidirectional transmission characteristics consistent with the movement of the charges in the channels. This unidirectional transmission characteristic results in an existence of the threshold voltage and leakage current.",6,0.4071,1,1
https://openalex.org/W3146111263,,Kondo Resonance Splitting in a Quantum Dot with Perpendicular Magnetic Fields,2009,article,T10382,Quantum and electron transport phenomena,,0,0.0,8,0
https://openalex.org/W2091219134,https://doi.org/10.1142/9789812705556_0013,EFFECT OF DOPING AT THE SUBSTRATE/BUFFER LAYER INTERFACE ON THE RASHBA COEFFICIENT α IN In<sub>0.52</sub>Al<sub>0.48</sub>As/In<sub>0.53</sub>Ga<sub>0.47</sub>As/In<sub>0.52</sub>Al<sub>0.48</sub>As ASYMMETRIC QUANTUM WELLS,2003,article,T10558,Advancements in Semiconductor Devices and Circuit Design,,0,0.0,3,1
https://openalex.org/W4393979013,https://doi.org/10.1111/1541-4337.13339,Quantum dots as advanced nanomaterials for food quality and safety applications: A comprehensive review and future perspectives,2024,review,T11342,Carbon and Quantum Dots Applications,"The importance of food quality and safety lies in ensuring the best product quality to meet consumer demands and public health. Advanced technologies play a crucial role in minimizing the risk of foodborne illnesses, contamination, drug residue, and other potential hazards in food. Significant materials and technological advancements have been made throughout the food supply chain. Among them, quantum dots (QDs), as a class of advanced nanomaterials with unique physicochemical properties, are progressively demonstrating their value in the field of food quality and safety. This review aims to explore cutting-edge research on the different applications of QDs in food quality and safety, including encapsulation of bioactive compounds, detection of food analytes, food preservation and packaging, and intelligent food freshness indicators. Moreover, the modification strategies and potential toxicities of diverse QDs are outlined, which can affect performance and hinder applications in the food industry. The findings suggested that QDs are mainly used in analyte detection and active/intelligent food packaging. Various food analytes can be detected using QD-based sensors, including heavy metal ions, pesticides, antibiotics, microorganisms, additives, and functional components. Moreover, QD incorporation aided in improving the antibacterial and antioxidant activities of film/coatings, resulting in extended shelf life for packaged food. Finally, the perspectives and critical challenges for the productivity, toxicity, and practical application of QDs are also summarized. By consolidating these essential aspects into this review, the way for developing high-performance QD-based nanomaterials is presented for researchers and food technologists to better capitalize upon this technology in food applications.",72,7.9659,11,3
https://openalex.org/W2084696047,https://doi.org/10.1103/physrevb.91.140102,"NMR detection of dynamical processes in antiferroelectric nanoclusters during the order-disorder transition in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>NH</mml:mi><mml:mn>4</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">H</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi>AsO</mml:mi><mml:mn>4</mml:mn></mml:msub></mml:mrow></mml:math>",2015,article,T11878,Solid-state spectroscopy and crystallography,"We study the dynamics of inorganic antiferroelectric nanoclusters formed during an order-disorder transition and demonstrate the coexistence of the two phases in a region of 2--3 K around the transition temperature ${T}_{N}\ensuremath{\sim}215$ K. Single crystals of ${\mathrm{NH}}_{4}{\mathrm{H}}_{2}{\mathrm{AsO}}_{4}$, a model hydrogen-bonded compound, show an antiferroelectric-paraelectric transition studied by means of highly sensitive magic angle spinning ${}^{15}\mathrm{N}$ NMR at 21.1 T. The phase coexistence is demonstrated by a double-peak structure of the chemical shift. Two-dimensional chemical exchange spectroscopy and spin-lattice relaxation time $({T}_{1})$ measurements show that the clusters are dynamic with sizes $\ensuremath{\sim}50$ nm and lifetimes approaching seconds as $T\ensuremath{\rightarrow}{T}_{N}$. Their occupancy increases rapidly to fill the crystal volume below ${T}_{N}$. This study provides evidence for the commonality of the phase transitions in systems with electric properties and provides an improved spectroscopic method for such studies.",5,0.4214,4,1
https://openalex.org/W2075498946,https://doi.org/10.1016/j.matchemphys.2011.06.023,Hydrothermal synthesis of CdTe QDs: Their luminescence quenching in the presence of bio-molecules and observation of bistable memory effect in CdTe QD/PEDOT:PSS heterostructure,2011,article,T10321,Quantum Dots Synthesis And Properties,,21,0.6416,2,1
https://openalex.org/W3098513997,,Pulsed Rabi oscillations in quantum two-level systems: beyond the area theorem,2018,article,T10022,Semiconductor Quantum Structures and Devices,"The Area Theorem states that when a short optical pulse drives a quantum two-level system, it undergoes Rabi oscillations in the probability of scattering a single photon. In this work, we investigate the breakdown of the Area Theorem as both the pulse length becomes non-negligible and for certain pulse areas. Using simple quantum trajectories, we provide an analytic approximation to the photon emission dynamics of a two-level system. Our model provides an intuitive way to understand re-excitation, which elucidates the mechanism behind the two-photon emission events that can spoil single-photon emission. We experimentally measure the emission statistics from a semiconductor quantum dot, acting as a two-level system, and show good agreement with our simple model for short pulses. Additionally, the model clearly explains our recent results [K. Fischer and L. Hanschke, et al., Nature Physics (2017)] showing dominant two-photon emission from a two-level system for pulses with interaction areas equal to an even multiple of $\pi$.",30,2.2233,6,2
https://openalex.org/W4391723875,https://doi.org/10.1016/j.jallcom.2024.173823,High-temperature and continuous wave-operation of all-MOCVD grown InAs/GaAs quantum dot laser diodes with highly strained layer and low temperature p-AlGaAs cladding layer,2024,article,T10022,Semiconductor Quantum Structures and Devices,,7,2.2807,8,1
https://openalex.org/W2082630934,https://doi.org/10.1145/1324177.1324180,A model for computing and energy dissipation of molecular QCA devices and circuits,2008,article,T13182,Quantum-Dot Cellular Automata,"Quantum-dot Cellular Automata is an emerging technology that offers significant improvements over CMOS. Recently QCA has been advocated as a technology for implementing reversible computing. However, existing tools for QCA design and evaluation have limited capabilities. This paper presents a new mechanical-based model for computing in QCA. By avoiding a full quantum-thermodynamical calculation, it offers a classical view of the principles of QCA operation and can be used in evaluating energy dissipation for reversible computing. The proposed model is mechanically based and is applicable to six-dot (neutrally charged) QCA cells for molecular implementation. The mechanical model consists of a sleeve of changing shape; four electrically charged balls are connected by a stick that rotates around an axle in the sleeve. The sleeve acts as a clocking unit, while the angular position of the stick within the changing shape of the sleeve, identifies the phase for quasi-adiabatic switching. A thermodynamic analysis of the proposed model is presented. The behaviors of various QCA basic devices and circuits are analyzed using the proposed model. It is shown that the proposed model is capable of evaluating the energy consumption for reversible computing at device and circuit levels for molecular QCA implementation. As applicable to QCA, two clocking schemes are also analyzed for energy dissipation and performance (in terms of number of clocking zones).",26,3.6047,3,1
https://openalex.org/W2470630561,https://doi.org/10.1021/acs.analchem.6b01941,Carbon-Dot and Quantum-Dot-Coated Dual-Emission Core–Satellite Silica Nanoparticles for Ratiometric Intracellular Cu<sup>2+</sup> Imaging,2016,article,T11342,Carbon and Quantum Dots Applications,"Copper (Cu(2+)) is physiologically essential, but excessive Cu(2+) may cause potential risk to plants and animals due to the bioaccumulative properties. Hence, sensitive recognition is crucial to avoid overintake of Cu(2+), and visual recognition is more favored for practical application. In this work, a dual-emission ratiometric fluorescent nanoprobe was developed possessing the required intensity ratio, which can facilitate the sensitive identification of Cu(2+) by the naked eye. The probe hybridizes two fluorescence nanodots (quantum dots (QDs) and carbon dots (CDs)). Although both of them can be viable fluorescence probes for metal ion detection, rarely research has coupled this two different kinds of fluorescence material in one nanosensor to fabricate a selectively ratiometric fluorescence probe for intracellular imaging. The red emitting CdTe/CdS QDs were capped around the silica microsphere to serve as the response signal label, and the blue-emitting CDs, which is insensitive to the analyte, were covalently attached to the QDs surface to act as the reference signal. This core-satellite hybrid sphere not only improves the stability and brightness of QDs significantly but also decreases the cytotoxicity toward HeLa cells tremendously. Moreover, the Cu(2+) could quench the QDs emission effectively but have no ability for reduction of the CDs emission. Accordingly, a simple, efficient, and precise method for tracing Cu(2+) was proposed. The increase of Cu(2+) concentration in the series of 0-3 × 10(-6) M was in accordance with linearly decrease of the F650/F425 ratio. As for practical application, this nanosensor was utilized to the ratiometric fluorescence imaging of copper ions in HeLa cells.",114,7.9014,8,1
https://openalex.org/W2001970361,https://doi.org/10.1063/1.4894239,A carrier relaxation bottleneck probed in single InGaAs quantum dots using integrated superconducting single photon detectors,2014,article,T10022,Semiconductor Quantum Structures and Devices,"Using integrated superconducting single photon detectors, we probe ultra-slow exciton capture and relaxation dynamics in single self-assembled InGaAs quantum dots embedded in a GaAs ridge waveguide. Time-resolved luminescence measurements performed with on- and off-chip detection reveal a continuous decrease in the carrier relaxation time from 1.22 ± 0.07 ns to 0.10 ± 0.07 ns upon increasing the number of non-resonantly injected carriers. By comparing off-chip time-resolved spectroscopy with spectrally integrated on-chip measurements, we identify the observed dynamics in the rise time (τr) as arising from a relaxation bottleneck at low excitation levels. From the comparison with the temporal dynamics of the single exciton transition with the on-chip emission signal, we conclude that the relaxation bottleneck is circumvented by the presence of charge carriers occupying states in the bulk material and the two-dimensional wetting layer continuum. A characteristic τr ∝ P−2∕3 power law dependence is observed suggesting Auger-type scattering between carriers trapped in the quantum dot and the two-dimensional wetting layer continuum which circumvents the phonon relaxation bottleneck.",19,2.8591,9,2
https://openalex.org/W2043757904,https://doi.org/10.1109/jphot.2012.2225140,Optimization of Quantum-Dot Molecular Beam Epitaxy for Broad Spectral Bandwidth Devices,2012,article,T10022,Semiconductor Quantum Structures and Devices,"The optimization of the key growth parameters for broad spectral bandwidth devices based on quantum dots is reported. A combination of atomic force microscopy, photoluminescence of test samples, and optoelectronic characterization of superluminescent diodes (SLDs) is used to optimize the growth conditions to obtain high-quality devices with large spectral bandwidth, radiative efficiency (due to a reduced defective-dot density), and thus output power. The defective-dot density is highlighted as being responsible for the degradation of device performance. An SLD device with 160 nm of bandwidth centered at 1230 nm is demonstrated.",11,0.8541,5,2
https://openalex.org/W1921991582,https://doi.org/10.1088/0031-8949/90/6/068018,Lorentz transformations for massive two-particle systems: entanglement change and invariant subspaces,2015,article,T10622,Quantum Mechanics and Applications,"Lorentz boosts on particles with spin and momentum degrees of freedom induce momentum-dependent rotations. Since, in general, different particles have different momenta, the transformation on the whole state is not a representation of the rotation group. Here we identify the group that acts on a two-particle system and, for the case when the momenta of the particles are correlated, find invariant subspaces that have interesting properties for quantum information processes in relativistic scenarios. A basis of states is proposed for the study of transformations of spin states under Lorentz boosts, which is a good candidate for building quantum communication protocols in relativistic scenarios.",5,0.4339,2,1
https://openalex.org/W4380087105,https://doi.org/10.1038/s42005-023-01244-7,Hydrogenic spin-valley states of the bromine donor in 2H-MoTe2,2023,article,T10275,2D Materials and Applications,"Abstract In semiconductors, the identification of doping atomic elements allowing to encode a qubit within spin states is of intense interest for quantum technologies. In transition metal dichalcogenides semiconductors, the strong spin-orbit coupling produces locked spin-valley states with expected long coherence time. Here we study the substitutional Bromine Br Te dopant in 2H-MoTe 2 . Electron spin resonance measurements show that this dopant carries a spin with long-lived nanoseconds coherence time. Using scanning tunneling spectroscopy, we find that the hydrogenic wavefunctions associated with the dopant levels have characteristics spatial modulations that result from their hybridization to the Q -valleys of the conduction band. From a Fourier analysis of the conductance maps, we find that the amplitude and phase of the Fourier components change with energy according to the different irreducible representations of the impurity-site point-group symmetry. These results demonstrate that a dopant can inherit the locked spin-valley properties of the semiconductor and so exhibit long spin-coherence time.",5,0.4578,17,4
https://openalex.org/W2776950793,https://doi.org/10.1107/s2053273317089343,Exploring the salt–co-crystal continuum with ssNMR using natural abundance samples,2017,article,T12613,X-ray Diffraction in Crystallography,"There is a significant recent interest in differentiating multi-component solid forms such as salt, cocrystal, and their continuum, owing to the direct relationship of property to clinical, regulatory and legal requirements for an active pharmaceutical ingredient (API). In this context, detection of the H-atom position in a hydrogen bond X-HA-Y is a matter of fundamental and practical importance.[1] In the present study, solid forms of simple cocrystals/salts were investigated by high field (700 MHz) solid-state NMR (ssNMR) technique using the samples with naturally abundant 15N nuclei. Several model compounds in a series of prototypical salt/cocrystal/continuum systems exhibiting the {PyNH-O-}/{PyN+-HO-} type of hydrogen bonds were selected and prepared. The crystal structures were determined at low temperature and room temperature using X-ray diffraction. Accurate H-atom positions were determined by measuring the 15N-1H distances through 15N-1H dipolar interactions using 2D inversely proton-detected cross-polarization with variable contact-time (invCP-VC) 1H15N1H experiments at ultra-fast (R 60-70 kHz) magic angle spinning (MAS) frequency.[2]",0,0.0,7,2
https://openalex.org/W2944509717,https://doi.org/10.1134/s0030400x19010065,Configuration Resonance and Generation Rate of Surface Plasmon Polaritons Excited by Semiconductor Quantum Dots near a Metal Surface,2019,article,T10295,Plasmonic and Surface Plasmon Research,"We discuss particular features of generation of surface plasmon polaritons in a metal–dielectric planar interface that is coupled to semiconductor quantum dots by near-field interactions. As a model of working medium for performing numerical experiment, we use a gold metal surface onto which a polyethylene terephthalate film containing CdSe semiconductor spherical quantum dot is deposited. The problem of optimizing the radius of a quantum dot and its distance to a metal surface is solved for achieving the maximum transfer efficiency of the quantum dot energy for the generation of surface plasmon polaritons. Dispersion effects of the surface wave generation rate associated with deviations of the radius of quantum dots and their distance to the metal surface from the corresponding average values are taken into account.",4,0.3912,3,1
